0
0.00020876048871943512
0.0002062164906277322
0.00020370365936833902
0.00020122161311257448
0.00019876997470958733
0.00019634837162904768
0.0001939564359045403
0.00019159380407765162
0.00018926011714274165
0.00018695502049239247
0.000184678163863525
0.0001824292012841762
0.00018020779102092784
0.00017801359552697968
0.0001758462813908587
0.00017370551928575667
0.00017159098391948845
0.00016950235398506333
0.00016743931211186188
0.00016540154481741102
0.00016338874245974984
0.00016140059919037906
0.00015943681290778684
0.000157497085211544
0.00015558112135696144
0.00015368863021030354
0.00015181932420454958
0.0001499729192956978
0.0001481491349196042
0.0001463476939493505
0.0001445683226531343
0.00014281075065267494
0.00014107471088212935
0.0001393599395475107
0.00013766617608660468
0.0001359931631293766
0.00013434064645886348
0.00013270837497254568
0.00013109610064419118
0.00012950357848616768
0.00012793056651221648
0.00012637682570068218
0.00012484211995819286
0.0001233262160837855
0.00012182888373347072
0.0001203498953852314
0.00011888902630445065
0.00011744605450976289
0.00011602076073932341
0.0001146129284174913
0.00011322234362192027
0.00011184879505105294
0.00011049207399201324
0.00010915197428889205
0.00010782829231142157
0.00010652082692403342
0.00010522937945529559
0.00010395375366772423
0.00010269375572796491
0.00010144919417733937
0.0001002198799027531
9.900562610795923e-05
9.780624828517465e-05
9.662156418704366e-05
9.545139379894531e-05
9.429555931163973e-05
9.315388509424995e-05
9.202619766757425e-05
9.091232567772598e-05
8.981209987009593e-05
8.872535306363385e-05
8.76519201254449e-05
8.659163794569776e-05
8.554434541283949e-05
8.45098833891146e-05
8.348809468638368e-05
8.247882404223856e-05
8.148191809640974e-05
8.04972253674633e-05
7.952459622978281e-05
7.85638828908337e-05
7.761493936870577e-05
7.66776214699311e-05
7.575178676757366e-05
7.483729457958722e-05
7.393400594743853e-05
7.304178361499243e-05
7.216049200765536e-05
7.128999721177481e-05
7.043016695429082e-05
6.958087058263691e-05
6.874197904488712e-05
6.791336487014652e-05
6.709490214918173e-05
6.628646651528877e-05
6.548793512539543e-05
6.4699186641395e-05
6.392010121170881e-05
6.315056045307454e-05
6.239044743255771e-05
6.16396466497836e-05
6.08980440193867e-05
6.016552685367523e-05
5.944198384550824e-05
5.8727305051382106e-05
5.8021381874724624e-05
5.7324107049393433e-05
5.663537462337685e-05
5.5955079942694244e-05
5.528311963549377e-05
5.4619391596344795e-05
5.396379497072276e-05
5.3316230139684324e-05
5.267659870472999e-05
5.204480347285232e-05
5.142074844176736e-05
